Book ID,Title,Subtitle,Author,Publisher,Book Type ID,Note,ISBN,Compiler,Last Update Date,Add Date
973,세상을 이기는 지혜,NULL,김서택,규장,16,NULL,NULL,NULL,2010-02-28 00:00:00.000,2010-02-28 00:00:00.000
974,"하나님의 값없이 주시는 선물, 은혜",NULL,"론스미스, 롭페너",예수전도단,16,NULL,NULL,NULL,2010-02-28 00:00:00.000,2010-02-28 00:00:00.000
975,하나님의 불 붙는 사랑 1,NULL,김서택,홍성사,16,NULL,NULL,NULL,2010-02-28 00:00:00.000,2010-02-28 00:00:00.000
977,좋은 일꾼,NULL,서금찬,보이스사,16,NULL,NULL,NULL,2010-02-28 00:00:00.000,2010-02-28 00:00:00.000
980,남아있는 그루터기 강론 제6집,NULL,한병기,규장,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
981,나를 소개합니다 - 예수,NULL,이동원,나침반 사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
984,빛 가운데 행하는 삶,NULL,케직사경회,두란노서원,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
986,느헤미야서 강해,NULL,박희민,보이스사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
987,고난의 시대에 찾아온 하나님,NULL,김서택,두란노,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
988,꿈을 가진 사람들,NULL,고응보 목사외,쿰란 출판사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
989,열린다 성경 (광야 이야기),성경의 비밀을 푸는 광야 이야기,류모세,두란노,16,NULL,9788953111332,NULL,2016-05-28 00:00:00.000,2010-03-10 00:00:00.000
990,열린다 성경 (식물 이야기),NULL,류모세,두란노,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
991,크리스천 스타트,NULL,김동호,규장,16,NULL,89-7046-551-0,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
992,출애굽의 아침 - 출애굽기 강해 (상),NULL,이동원,요단,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
993,출애굽의 아침 - 출애굽기 강해 (하),NULL,이동원,요단,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
994,성경으로 여는 세계사 제1권,NULL,김성일,신앙계,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
995,하늘 양식을 비같이,NULL,박동헌,한들,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
996,킹 제임스 성경에 대한 질문에 답하여,NULL,사무엘 C김박사,안티오크,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
997,전도설교,NULL,로이드죤스,기독교문서선교회,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1001,"위대한 부흥의 불꽃, 이스라엘의 사사들(2)",NULL,김서택,홍성사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1002,약속의 땅에도 기근이 오는가,NULL,김서택,홍성사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1004,자유를 위하여 부르심을 입었나니,NULL,홍정길,크리스챤 서적,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1005,최고 경영자 예수,NULL,로리베스 존스,한언,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1007,새벽을 깨우는 성도,NULL,한충우,보이스사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1009,735가지 성경난제 뛰어넘기,NULL,래리리터즈,아가페,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1010,내가 행복을 주는 사람,NULL,김동호,한언,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1011,시대를 이기는 13가지 비결,NULL,김서택,두란노,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1012,사람을 세우는 설교,NULL,오정현,국제제자훈련원,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1015,여호와는 나의 목자 (시편강해2),NULL,김서택,예찬사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1017,850 대 1,NULL,김서택,규장문화사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1018,부흥닷컴,NULL,전병욱,규장,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1019,예수의 십자가를 기억하라,NULL,빌리그레이엄,엔크리스토,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1023,주기철 (주기철 한국어판),NULL,주기철,홍성사,16,NULL,978-89-365-0775-6,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1024,우리가 알고 있는 것들 성경에는 없다,NULL,오경준,홍성사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1026,마지막 계시 마지막 책임,NULL,이동원,나침반 사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1027,믿음으로 말미암아 살리라,NULL,이석환,한국장로교 출판사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1028,감사와 행복,NULL,장영춘외 36인,쿰란 출판사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1029,"대홍수, 그리고 무지개 언약",NULL,김서택,홍성사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1030,한영 성경 퀴즈,NULL,최사무엘,삼일서적,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1031,하나님의 나라,NULL,존브라이트,컨콜디아서,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1032,요한 계시록 강해 (하),NULL,신성종,두란노,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1034,자유케하는 멍에,NULL,김동호,규장,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1035,"예수없는 큰 사람, 예수있는 작은 사람",NULL,김동호,규장,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1037,"위대한 부흥의 불꽃, 이스라엘의 사사들 1",NULL,김서택,홍성사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1039,성경에 관한 1001가지 놀라운 이야기,NULL,"제리, 마리",생명의 말씀사,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1040,산아 말하라,NULL,장활천,버펄로 한인장로교회,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1041,성경은 신화가 아닙니다,NULL,김정주,갈릴리,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1045,새 술은 새 부대에 담아야 합니다. 우리의 낡은 신앙도 변화되어야 합니다,NULL,후안까를로스 오르띠즈,만나,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1046,성경공부 365일,NULL,최사무열,삼일서적,16,NULL,NULL,NULL,2010-03-10 00:00:00.000,2010-03-10 00:00:00.000
1047,영적 지도력,"리더들이여, 계속해서 열심을 품으라",오스왈드 샌더스,요단,1,NULL,89-350-0024-8,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1048,절망은 희망의 다른 이름이다,돌이 되어 죽어가는 시인의 노래,박진식,시대의창,14,NULL,89-89229-07-3,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1049,"지렁이, 어부와 함께 낚시를 떠나다",송길원의 행복 역발상,송길원,해피홈,14,NULL,89-954009-9-4,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1050,좋은 집사되게 하소서,평신도 직원교육 교재 3권,황대식,생명의 말씀사,10,NULL,89-04-12080-2,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1051,기질과 자녀교육,누구보다도 자신의 자녀를 하나님께서 유용하게 쓰시는 자녀로 키우고자 하는 부모들에게 더없이 귀한 책,베블리 라헤이,생명의 말씀사,10,NULL,89-04-14021-8,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1052,상실은 있어도 상처는 없다,NULL,장주연,생명의 말씀사,8,NULL,89-04-15549-5,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1053,복있는 사람,맥스루케이도의 복있는 사람,맥스루케이도,청우,1,NULL,89-85580-65-5,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1054,또 하나의 민족 알이랑 민족,성령에 계시된 한국인의 역사와 정체 그리고 소명 아리랑과 성경과 민족사의 만남,유석근,예루살렘,1,NULL,89-7210-423-X,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1055,"그건, 사랑이었네",한비야 에세이,한비야,푸른숲,14,NULL,978-89-7184-817-3,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1056,멘토링,팀 엘모어의 멘토링,팀 엘모어,진흥,2,NULL,89-8114-225-4,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1057,놀라운 하나님의 은혜,은혜없는 세상을 향한 사랑과 용서의 메세지,필립얀시,IVP,1,NULL,978-89-328-1105-5,윤종석,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1058,느림보 학습법,현명한 부모들의 올바른 선택,신의진,중앙M&B,10,NULL,89-8375-588-1,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1059,삼위일체 장수법,NULL,안현필,한국일보사,12,NULL,89-86095-05-X,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1061,역사가 열어본 캐나다,NULL,이훈모,삼우인쇄소,14,NULL,NULL,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1062,세계속의 한인교회 (VII),NULL,정석기,쿰란 출판사,3,NULL,89-7434-859-4,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1063,인간관계 예수님 눈높이로,NULL,양창삼,예찬사,3,NULL,89-7439-124-4,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1064,생물,고등학교 3년을 7일만에 끝내는,오오모리 토오르,Haneon.com,14,NULL,89-5596-268-1,NULL,2010-03-15 00:00:00.000,2010-03-15 00:00:00.000
1065,꿈꾸는 종이 인형,외교관 부인의 지구촌여인 탐험,이용숙,삶과 꿈,14,NULL,89-7594-047-0,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1066,하나님의 성품 연습,건강한 그리스도인이 맺는 성령의 열매,제리 브리지스,아가페 출판사,1,NULL,978-537-8035-4,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1067,인생을 충만하게 채우는 여백 만들기,창조리듬에 맞춘 히브리 일일 플래너로 삶을 재창조하는 라이프스타일 매뉴얼,랜디 프레이지,CUP,2,NULL,978-89-88042-47-2,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1068,나는 희망을 심는 맛에 산다,NULL,김학중,나침반,16,NULL,NULL,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1070,Gil Seon Ju (길선주 영문판),NULL,길선주,KIATS,16,NULL,978-89-960550-1-3,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1071,길선주 (한국어판),한국 기독교 지도자 강단 설교,길선주,홍성사,16,NULL,978-89-365-0770-1,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1072,김익두,한국 기독교 지도자 강단 설교,김익두,홍성사,16,NULL,978-89-365-0771-8,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1073,Kim Ik Du (김익두 영문판),NULL,김익두,KIATS,16,NULL,978-89-960550-2-0,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1074,이성봉,한국 기독교 지도자 강단 설교,이성봉,홍성사,16,NULL,978-89-365-0772-5,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1075,Lee Seong Bong (이성봉 영문판),NULL,이성봉,KIATS,16,NULL,978-89-960550-3-7,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1076,Ju Gi Cheol (주기철 영문판),NULL,주기철,KIATS,16,NULL,978-89-960550-6-8,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1077,Kim Gyo Sin (김교신 영문판),NULL,김교신,KIATS,16,NULL,978-89-93447-02-6,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1078,이기풍 (이기풍 한국어판),NULL,이사례,기독교문사,9,NULL,978-89-466-1558-8,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1079,Yi Gi Pung (이기풍 영문판),NULL,이사례,KIATS,9,NULL,978-89-93447-01-9,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1080,Son Yang Won (손양원 영문판),NULL,차총순,KIATS,9,NULL,978-89-93447-00-2,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1081,Mansaseongchwi (만사성취),NULL,길선주,KIATS,9,NULL,978-89-960550-5-1,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1082,ijeok Myeongjeung (이적명증),NULL,Miracle Witness Committee,KIATS,9,NULL,978-89-960550-9-9,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1083,Who is like the Lord,NULL,Hiram Joseph,Compact Disc Digital Audio,13,NULL,NULL,NULL,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000
1084,삶이 가르치는 지혜,삶이 우리에게 가르치는 지혜와 사랑의 메세지,정원,영성의 숲,2,NULL,978-89-90200-69-3,NULL,2010-03-18 00:00:00.000,2010-03-18 00:00:00.000
1085,윤복희 간증 자서전 딴따라,딴따라,윤복희,문예당,2,NULL,89-85975-37-4,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1086,교회는 병원이다 (개정판),NULL,최영기,칼빈서적,1,NULL,89-85592-12-2,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1087,상처받은 영혼들에게 띄우는 편지,김영근의 상담 사랑방,김영근,기가연,4,NULL,89-86596-12-1,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1088,꼭 다문 입술이 미소로 바꿀때,자폐증 아들을 대학생으로 키워낸 어머니의 감동 어린 사랑 이야기,이숙형 외,기가연,5,NULL,89-86596-03-2,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1089,나는 튀고 싶지 않다,튀어야만 성공하는 세상에 평범으로 맞선 방송인 이금희,이금희,샘터,14,NULL,89-464-1288-7,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1090,뉴욕행 비행기에는 퇴근시간이 없다,국제선 여승무원들이 털어놓는 흥미진진한 이야기들,대한항공 여승무원회,비전,14,NULL,89-85456-15-6,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1091,최찬영 이야기,해방후 최초의 선교사 자서전,최찬영,죠이선교회출판부,6,NULL,89-421-0059-7,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1092,말씀과 함께 하나님과 함께,삶을 아름답게 하는 큐티,유진소,두란노,1,NULL,978-89-531-1121-9,NULL,2010-04-04 00:00:00.000,2010-04-04 00:00:00.000
1093,왕의 기도,NULL,손기철,규장,1,NULL,978-89-6097-047-2,NULL,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1094,천로역정,NULL,존버니언,홍신사상신서,1,NULL,89-7055-117-4,원창엽,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1095,혀를 다스리는 지혜,NULL,조셉스토웰,하늘기획,2,NULL,NULL,이지영,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1096,나를 밟고 가게 하소서,최초의 모스크바 한인교회 성도의 신앙간증,김창선,아가페 출판사,1,NULL,NULL,NULL,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1097,일상에서 배운 삶의 지혜,핸드북 시리즈 4,토드 템플,프리셉트,1,NULL,89-8475-240-1,김진선,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1098,영성회복을 위한 40가지 열쇠,핸드북 시리즈 2,스티븐 아터번,프리셉트,1,NULL,89-8475-238-X,안석원,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1099,성공을 디자인하는 삶의 비밀,핸드북 시리즈 3,피터허쉬,프리셉트,1,NULL,89-8475-239-8,김병삼,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1100,"인간관계, 감동으로 창조하라",NULL,윌리암 제이 디엄,프리셉트,1,NULL,89-8475-237-1,박우석,2010-04-11 00:00:00.000,2010-04-11 00:00:00.000
1101,나는 위대한 과학자보다 신실한 크리스천이고 싶다.,NULL,정근모,국민일보,1,NULL,89-7154-222-5,NULL,2010-04-18 00:00:00.000,2010-04-18 00:00:00.000
1102,버려야 할 단어들,NULL,유관재,누가,1,NULL,89-89344-51-4,NULL,2010-04-18 00:00:00.000,2010-04-18 00:00:00.000
1103,크리스천들이 의외로 모르는 150가지 신앙 궁금증,NULL,"홍일권, 이은상",아가페,2,NULL,89-537-8001-2,NULL,2010-04-18 00:00:00.000,2010-04-18 00:00:00.000
1104,인생에 리허설은 없다,NULL,창샤오거,신원문화사,14,NULL,89-359-1373-1,김명은,2010-05-02 00:00:00.000,2010-05-02 00:00:00.000
1105,탈무드의 고급유머,NULL,강문호,서로사랑,14,NULL,89-8471-150-0,NULL,2010-05-02 00:00:00.000,2010-05-02 00:00:00.000
1106,내게있는 것,NULL,이재철,홍성사,13,NULL,89-365-0647-1,NULL,2010-05-23 00:00:00.000,2010-05-23 00:00:00.000
1107,너는 내 것이라,NULL,원종수,국민일보사,2,NULL,89-7154-086-9,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1108,인생을 두배로 사는 아침형 인간,NULL,사이쇼 히로시,한스미디어,14,NULL,89-90785-01-4,최현숙,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1109,성경 통독을 즐겁게 하는 11가지 리딩포인트,NULL,이대희,브니엘,2,NULL,97889-89256-79-3,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1110,잘되는 나,지금보다 더 멋진 삶을 위하여 밈음으로 산다,조엘 오스틴,긍정의 힘,2,NULL,978-89-962104-7-4,정성묵,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1111,성경이 만든사람,백화점 왕 워너메이커,전광,생명의 말씀사,1,NULL,89-04-11072-6,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1112,새벽 에너지,새벽에 나의 하나님이 도우시리라,전병욱,규장,1,NULL,978-89-6097-152-3,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1113,도전 정신,한계를 뛰어넘는 성령의 힘,전병욱,규장,1,NULL,978-89-6097-144-8,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1114,당신의 모든 기도가 응답받는 기적의 기도,NULL,김점옥,브니엘,2,NULL,97889-89256-96-0,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1115,기름부으심이 넘치는 치유와 권능,"믿으라, 선포하라, 경험하라",손기철,두란노,1,NULL,89-531-0620-6,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1116,돌파력,성령을 붙들면 거침없이 나아간다,전병욱,규장,1,NULL,978-89-6097-103-5,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1117,다시 시작하는 힘,NULL,전병욱,규장,1,NULL,978-89-6097-093-9,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1118,영어 성경 이렇게 읽어라,15주만에 영어 성경 통독하는 방법,원수미,살림,10,NULL,978-89-522-0786-9,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1119,Go go loves English 1,NULL,메리 멕킨토시,한컴교육나라,15,NULL,NULL,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1120,Go go loves English 2,NULL,메리 멕킨토시,한컴교육나라,15,NULL,NULL,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1121,Go go loves English 3,NULL,메리 멕킨토시,한컴교육나라,15,NULL,NULL,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1122,Go go loves English 4,NULL,메리 멕킨토시,한컴교육나라,15,NULL,NULL,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1123,깨끗한 고백,NULL,김동호,규장,13,NULL,NULL,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1124,절대로 절대로 포기하지 마라,NULL,윈베네딕트,상상북스,13,NULL,89-85481-45-2,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1125,매듭짓기,NULL,이재철,홍성사,13,NULL,89-365-0687-0,NULL,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000
1126,한경직 목사설교집,NULL,한경직,한경직목사기념사업위원회,13,NULL,NULL,NULL,2010-06-06 00:00:00.000,2010-06-06 00:00:00.000
1127,하나님께 기도했더니,평범한 사람의 평범하지 않은 기도 응답기,문숙현,국민일보사,2,NULL,89-7154-104-0,NULL,2010-06-06 00:00:00.000,2010-06-06 00:00:00.000
1128,당신안에 잠재된 리더십을 키우라,NULL,존맥스웰,두란노,3,NULL,89-7008-753-2,강준민,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1129,삼색기도,NULL,"강준민,장경철,전병욱",두란노,1,NULL,89-531-0671-0,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1130,구약 이야기,NULL,존드레인,두란노서원,10,NULL,89-7008-086-5,이중수,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1132,내가 알지 못했던 예수,NULL,필립얀시,요단,1,NULL,89-350-0312-3,"김동완,이주엽",2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1133,내적 치유와 영적 성숙,NULL,"마이크플린,더그그레그",IVP,4,NULL,89-328-2511-4,오정현,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1134,나의 갈 길 다가도록,이진휘 목사 회고록,이요섭,예빛서원,11,NULL,89-953167-8-0,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1135,내게 주신 연단의 가시밭 길 그리고,NULL,강삼례,보이스사,2,NULL,NULL,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1136,나는 네 하나님,이진휘 목사 설교집 2,이요섭,예빛서원,16,NULL,89-91434-11-8,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1137,미전도 지역 무슬림 세계를 향한 선교,NULL,이승수,예루살렘,6,NULL,89-7210-093-5,중동 선교회,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1138,목숨 걸 사명을 발견하라,NULL,벤캠벨존슨,규장,1,NULL,89-7046-712-2,이용복,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1139,목사님 설교가 아주 신선해졌어요,NULL,브루스 모힌니 박사,베다니출판사,8,NULL,89-85680-05-6,"오태용,김광점",2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1140,술라,NULL,토니모리슨,을유문화사,8,NULL,89-324-7039-1,장정남,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1141,율법이냐 은혜냐,NULL,엠알디한,생명의 말씀사,1,NULL,89-04-03008-0,이용화,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1142,내 백성이여 들어라,NULL,이홍종,다락원,16,NULL,NULL,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1143,양치는 언덕,NULL,미우라 아야꼬,설우사,8,NULL,89-87911-06-3,김소영,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1144,생명을 건 목회이야기,NULL,나겸일,두란노,11,NULL,89-531-0296-0,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1145,케이프브레튼에서 소래까지,윌리엄 존 매켄지 선교사의 생애와 황해도 선교기,엘리자베스 매컬리,대한 기독교 서회,1,NULL,89-511-0500-8,유영식,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1146,부산의 첫 선교사들,NULL,"유영식,이상규,존브라운,탁지일",한국 장로교 출판사,6,NULL,978-89-398-0086-1,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1147,조이스 마이어의 마음훈련,NULL,조이스 마이어,미션월드,4,NULL,89-5740-176-8,이명숙,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1148,스타벅스 감성 마케팅,NULL,"김영한,임희정",책아책아 기획,14,NULL,89-89778-90-5,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1149,예수의 비즈니스 리더십,NULL,찰스씨맨즈,해냄,3,NULL,89-7337-347-1,이종인,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1150,21세기의 지도자,기독교인의 강력하고 경건한 지도력,란베이미,예수전도단,3,NULL,89-85289-17-9,허광일,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1151,기독교의 기본 진리,NULL,존 스토트,생명의 말씀사,1,NULL,89-04-10038-0,황을호,2017-02-05 00:00:00.000,2010-06-13 00:00:00.000
1152,나는 정직한 자의 형통을 믿는다,정직한 사람의 삶은 하나님께서 책임져주신다,"박성수,김성주,김동호,하용조,홍정길",규장,1,NULL,89-7046-931-1,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1153,당신의 부르심은 무엇인가,Discovering your destiny,플로이드맥클랑,예수전도단,1,NULL,89-5536-133-5,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1154,하나님과의 친밀감,교만을 극복하기,플로이드맥클랑,예수전도단,1,NULL,89-5536-132-7,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1155,하나님의 주권,NULL,케이아더,프리셉트,1,NULL,89-8475-100-6,김혜진,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1156,춤추시는 하나님,NULL,헨리나우웬,두란노,1,NULL,89-531-0114-X,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1157,열정과 순결,당신의 사랑을 하나님 권한 아래 두라,엘리자베스 앨리엇,예향,5,NULL,89-86332-45-0,양은순,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1158,필승 크리스천,NULL,송기성,나침반,16,NULL,89-318-1279-5,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1159,하나님을 위하여 도시를 점령하라,사단과의 영적전쟁,존도우슨,예수전도단,1,NULL,89-85289-12-8,유재국,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1160,당신은 확실히 봉사하고 있습니까,김상복 목사 설교 시리즈 4,김상복,나침반,3,NULL,NULL,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1161,빛이 있는 동안에,NULL,미우라 아야꼬,지성문화사,8,NULL,89-7575-044-2,최봉식,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1162,비젼의 사람 - 녹취본,이재철 메세지북,이재철,홍성사,16,NULL,NULL,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
1163,이승훈,신앙위인전기시리즈,오병학,규장,2,NULL,89-7046-460-3,NULL,2010-06-13 00:00:00.000,2010-06-13 00:00:00.000
